WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2022-11-19,Middle East,Iran,Kermanshah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1342.0,34.4871,46.8086
2026-02-28,Middle East,Iran,Kermanshah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1342.0,34.4871,46.8086
2026-04-04,Middle East,Iran,Kermanshah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1342.0,34.4871,46.8086
2016-01-09,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2016-04-09,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2016-04-30,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2016-05-07,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2016-06-18,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2016-08-27,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2016-09-03,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2016-12-03,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2016-12-17,Middle East,Iran,Kermanshah,Strategic developments,Other,2,1,,Strategic developments,1342.0,34.4871,46.8086
2016-12-31,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2017-02-11,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2017-04-01,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2017-04-08,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2017-04-22,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2017-05-13,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2017-05-20,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2017-09-02,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2017-10-07,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2018-03-10,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2018-03-31,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2018-04-07,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2018-04-21,Middle East,Iran,Kermanshah,Strategic developments,Other,4,0,,Strategic developments,1342.0,34.4871,46.8086
2018-08-11,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2019-01-12,Middle East,Iran,Kermanshah,Strategic developments,Other,4,4,,Strategic developments,1342.0,34.4871,46.8086
2019-02-02,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2019-10-05,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2019-11-02,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2019-12-07,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2020-01-04,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2020-02-22,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2020-03-14,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2020-05-16,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2020-05-23,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2020-05-30,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2020-06-20,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2020-06-27,Middle East,Iran,Kermanshah,Strategic developments,Other,3,3,,Strategic developments,1342.0,34.4871,46.8086
2020-08-15,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2020-08-22,Middle East,Iran,Kermanshah,Strategic developments,Other,4,0,,Strategic developments,1342.0,34.4871,46.8086
2020-08-29,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2020-09-19,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2020-10-03,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2020-10-10,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2020-10-31,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2020-11-07,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2020-11-21,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2020-12-05,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2020-12-26,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2021-01-30,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2021-02-20,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2021-02-27,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2021-03-20,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2021-04-24,Middle East,Iran,Kermanshah,Strategic developments,Other,1,2,,Strategic developments,1342.0,34.4871,46.8086
2021-05-01,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2021-05-15,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2021-06-12,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2021-07-03,Middle East,Iran,Kermanshah,Strategic developments,Other,1,2,,Strategic developments,1342.0,34.4871,46.8086
2021-10-09,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2021-10-16,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2021-10-30,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2021-12-11,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2022-01-08,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2022-02-05,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2022-02-19,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2022-06-25,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2022-07-30,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2022-08-27,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2022-09-10,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2023-02-11,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2023-03-04,Middle East,Iran,Kermanshah,Strategic developments,Other,2,0,,Strategic developments,1342.0,34.4871,46.8086
2023-04-01,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2023-04-08,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2023-04-15,Middle East,Iran,Kermanshah,Strategic developments,Other,4,0,,Strategic developments,1342.0,34.4871,46.8086
2023-04-22,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2023-04-29,Middle East,Iran,Kermanshah,Strategic developments,Other,3,0,,Strategic developments,1342.0,34.4871,46.8086
2023-05-06,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2023-12-09,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2024-02-03,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2024-02-17,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2024-03-02,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2024-03-16,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2024-03-23,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2024-04-20,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2024-05-25,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2024-10-19,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2024-11-09,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2025-01-11,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2025-04-05,Middle East,Iran,Kermanshah,Strategic developments,Other,1,1,,Strategic developments,1342.0,34.4871,46.8086
2025-06-21,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2025-08-09,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2025-11-08,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2026-04-04,Middle East,Iran,Kermanshah,Strategic developments,Other,1,0,,Strategic developments,1342.0,34.4871,46.8086
2016-01-23,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,27026.0,Political violence,1342.0,34.4871,46.8086
2016-07-09,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,2,4162.0,Political violence,1342.0,34.4871,46.8086
2017-08-05,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,1450.0,Political violence,1342.0,34.4871,46.8086
2018-08-11,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,27784.0,Political violence,1342.0,34.4871,46.8086
2018-08-18,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,431481.0,Political violence,1342.0,34.4871,46.8086
2018-09-29,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,6660.0,Political violence,1342.0,34.4871,46.8086
2018-11-03,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,3965.0,Political violence,1342.0,34.4871,46.8086
2020-01-11,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,440793.0,Political violence,1342.0,34.4871,46.8086
2020-01-18,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,0,12567.0,Political violence,1342.0,34.4871,46.8086
2020-02-08,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,0,636.0,Political violence,1342.0,34.4871,46.8086
2020-02-15,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,2,1286.0,Political violence,1342.0,34.4871,46.8086
2020-07-11,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,0,111453.0,Political violence,1342.0,34.4871,46.8086
2020-07-25,Middle East,Iran,Kermanshah,Violence against civilians,Attack,2,1,118272.0,Political violence,1342.0,34.4871,46.8086
2020-10-10,Middle East,Iran,Kermanshah,Violence against civilians,Attack,2,1,440793.0,Political violence,1342.0,34.4871,46.8086
2021-01-02,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,443168.0,Political violence,1342.0,34.4871,46.8086
2021-04-24,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,10949.0,Political violence,1342.0,34.4871,46.8086
2021-09-04,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,0,6078.0,Political violence,1342.0,34.4871,46.8086
2022-01-22,Middle East,Iran,Kermanshah,Violence against civilians,Attack,2,2,447987.0,Political violence,1342.0,34.4871,46.8086
2022-02-05,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,0,3066.0,Political violence,1342.0,34.4871,46.8086
2022-03-12,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,2,1297.0,Political violence,1342.0,34.4871,46.8086
2022-04-16,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,0,6176.0,Political violence,1342.0,34.4871,46.8086
2022-05-14,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,8228.0,Political violence,1342.0,34.4871,46.8086
2022-05-28,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,42843.0,Political violence,1342.0,34.4871,46.8086
2022-07-16,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,0,30160.0,Political violence,1342.0,34.4871,46.8086
2022-08-27,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,0,12.0,Political violence,1342.0,34.4871,46.8086
2022-11-05,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,447987.0,Political violence,1342.0,34.4871,46.8086
2022-11-19,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,0,20639.0,Political violence,1342.0,34.4871,46.8086
2022-12-24,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,0,113310.0,Political violence,1342.0,34.4871,46.8086
2023-03-25,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,453665.0,Political violence,1342.0,34.4871,46.8086
2023-04-22,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,453665.0,Political violence,1342.0,34.4871,46.8086
2023-11-25,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,7427.0,Political violence,1342.0,34.4871,46.8086
2024-01-20,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,7522.0,Political violence,1342.0,34.4871,46.8086
2024-01-27,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,7522.0,Political violence,1342.0,34.4871,46.8086
2024-11-16,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,8155.0,Political violence,1342.0,34.4871,46.8086
2024-12-07,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,8155.0,Political violence,1342.0,34.4871,46.8086
2025-06-21,Middle East,Iran,Kermanshah,Violence against civilians,Attack,1,1,2420.0,Political violence,1342.0,34.4871,46.8086
2016-01-16,Middle East,Iran,Khuzestan,Battles,Armed clash,1,2,121774.0,Political violence,1343.0,31.4636,48.9916
2016-03-05,Middle East,Iran,Khuzestan,Battles,Armed clash,1,3,382730.0,Political violence,1343.0,31.4636,48.9916
2017-02-25,Middle East,Iran,Khuzestan,Battles,Armed clash,1,1,76274.0,Political violence,1343.0,31.4636,48.9916
2017-03-04,Middle East,Iran,Khuzestan,Battles,Armed clash,1,3,2535.0,Political violence,1343.0,31.4636,48.9916
2017-05-13,Middle East,Iran,Khuzestan,Battles,Armed clash,1,2,388651.0,Political violence,1343.0,31.4636,48.9916
2017-06-03,Middle East,Iran,Khuzestan,Battles,Armed clash,1,22,76274.0,Political violence,1343.0,31.4636,48.9916
2017-07-22,Middle East,Iran,Khuzestan,Battles,Armed clash,1,0,13020.0,Political violence,1343.0,31.4636,48.9916
2018-09-22,Middle East,Iran,Khuzestan,Battles,Armed clash,1,28,394207.0,Political violence,1343.0,31.4636,48.9916
2019-01-19,Middle East,Iran,Khuzestan,Battles,Armed clash,1,2,139728.0,Political violence,1343.0,31.4636,48.9916
2019-11-30,Middle East,Iran,Khuzestan,Battles,Armed clash,1,1,78352.0,Political violence,1343.0,31.4636,48.9916
2020-07-18,Middle East,Iran,Khuzestan,Battles,Armed clash,1,1,141114.0,Political violence,1343.0,31.4636,48.9916
2020-08-29,Middle East,Iran,Khuzestan,Battles,Armed clash,1,0,224883.0,Political violence,1343.0,31.4636,48.9916
2020-10-17,Middle East,Iran,Khuzestan,Battles,Armed clash,1,3,402882.0,Political violence,1343.0,31.4636,48.9916
2021-01-02,Middle East,Iran,Khuzestan,Battles,Armed clash,1,1,68533.0,Political violence,1343.0,31.4636,48.9916
2021-04-24,Middle East,Iran,Khuzestan,Battles,Armed clash,1,0,128775.0,Political violence,1343.0,31.4636,48.9916
2021-06-19,Middle East,Iran,Khuzestan,Battles,Armed clash,1,0,3411.0,Political violence,1343.0,31.4636,48.9916
2021-07-24,Middle East,Iran,Khuzestan,Battles,Armed clash,2,1,79579.0,Political violence,1343.0,31.4636,48.9916
2021-08-14,Middle East,Iran,Khuzestan,Battles,Armed clash,1,0,5161.0,Political violence,1343.0,31.4636,48.9916
2021-08-21,Middle East,Iran,Khuzestan,Battles,Armed clash,2,1,533901.0,Political violence,1343.0,31.4636,48.9916
2022-07-30,Middle East,Iran,Khuzestan,Battles,Armed clash,1,0,409587.0,Political violence,1343.0,31.4636,48.9916
2022-12-17,Middle East,Iran,Khuzestan,Battles,Armed clash,2,2,163819.0,Political violence,1343.0,31.4636,48.9916
2023-08-19,Middle East,Iran,Khuzestan,Battles,Armed clash,1,2,161491.0,Political violence,1343.0,31.4636,48.9916
2025-01-11,Middle East,Iran,Khuzestan,Battles,Armed clash,1,0,129980.0,Political violence,1343.0,31.4636,48.9916
2025-03-08,Middle East,Iran,Khuzestan,Battles,Armed clash,1,1,164854.0,Political violence,1343.0,31.4636,48.9916
2025-10-25,Middle East,Iran,Khuzestan,Battles,Armed clash,1,1,94342.0,Political violence,1343.0,31.4636,48.9916
2026-02-14,Middle East,Iran,Khuzestan,Battles,Armed clash,1,1,166244.0,Political violence,1343.0,31.4636,48.9916
2026-03-28,Middle East,Iran,Khuzestan,Battles,Armed clash,1,5,413711.0,Political violence,1343.0,31.4636,48.9916
2024-10-26,Middle East,Iran,Khuzestan,Explosions/Remote violence,Air/drone strike,3,4,720629.0,Political violence,1343.0,31.4636,48.9916
2025-06-07,Middle East,Iran,Khuzestan,Explosions/Remote violence,Air/drone strike,2,2,425590.0,Political violence,1343.0,31.4636,48.9916
2025-06-14,Middle East,Iran,Khuzestan,Explosions/Remote violence,Air/drone strike,10,17,702435.0,Political violence,1343.0,31.4636,48.9916
2025-06-21,Middle East,Iran,Khuzestan,Explosions/Remote violence,Air/drone strike,9,22,754241.0,Political violence,1343.0,31.4636,48.9916
2026-02-28,Middle East,Iran,Khuzestan,Explosions/Remote violence,Air/drone strike,28,19,1875706.0,Political violence,1343.0,31.4636,48.9916
2026-03-07,Middle East,Iran,Khuzestan,Explosions/Remote violence,Air/drone strike,32,3,1780419.0,Political violence,1343.0,31.4636,48.9916
2026-03-14,Middle East,Iran,Khuzestan,Explosions/Remote violence,Air/drone strike,18,1,1280272.0,Political violence,1343.0,31.4636,48.9916
2026-03-21,Middle East,Iran,Khuzestan,Explosions/Remote violence,Air/drone strike,28,20,1760748.0,Political violence,1343.0,31.4636,48.9916
2026-03-28,Middle East,Iran,Khuzestan,Explosions/Remote violence,Air/drone strike,44,0,1708343.0,Political violence,1343.0,31.4636,48.9916
